87	SM00175
87	SM00109
87	G3DSA:3.30.60.20
86	SSF53448
86	PS50022
86	PR00503
86	G3DSA:3.90.190.10
84	SM00239
84	SM00132
83	PS51892
83	PS51419
83	G3DSA:3.30.565.10
83	G3DSA:2.20.100.10:FF:000001
82	PR00193
82	PF00412
82	PF00005
80	PS01186
80	PF00169
79	PF00270
79	PF00071
79	G3DSA:3.40.640.10
77	SSF56349
77	SSF53383
77	PS50893
77	PS50259
77	PR00315
77	PF00096
76	PS50053
76	PF00023
75	G3DSA:3.40.50.620
75	G3DSA:1.10.555.10
74	PTHR43806
74	PS00136
74	PR00153
73	SM00386
73	PS00137
73	G3DSA:3.90.1150.10
73	G3DSA:3.40.50.1000
72	SM00179
72	SM00015
72	PF00018
71	SM00173
71	PR00783
71	PR00318
71	PF00240
71	PF00130
71	PF00003
71	cd02440
70	SSF51197
70	SM00213
70	SM00174
70	PTHR10519
70	G3DSA:3.20.20.80
69	PS51421
69	PS00518
69	cd00030
68	SSF56300
68	PTHR10845
68	PR00401
67	SM00208
67	PS50023
67	PR00301
67	PF13499
66	SSF56784
66	SM00249
66	PR01415
66	PR00348
66	G3DSA:1.50.40.10
66	G3DSA:1.20.900.10
66	G3DSA:1.10.443.10
65	SM00547
65	PS00138
65	PR01301
65	PR00176
65	PF00620
64	SSF48065
64	SSF47923
64	SM00387
64	PR00380
64	PF02518
64	G3DSA:3.60.21.10
63	SSF50156
63	SM00185
63	PS50109
63	PS50056
63	PS01358
63	PF00004
63	G3DSA:3.90.550.10
63	G3DSA:2.40.30.10
63	G3DSA:2.30.42.10
63	G3DSA:1.10.10.60
62	PS50238
62	PS50010
62	PS00211
62	PR00171
62	PF00621
62	G3DSA:3.30.505.10
61	SSF56672
61	SSF52172
61	SSF46565
61	PS00479
60	SSF55550
60	G3DSA:1.10.287.110
59	SSF56219
59	SSF47370
59	SM00324
59	PS50158
59	PS50110
59	PS00383
59	PF13041
59	G3DSA:3.60.10.10
58	PS50076
58	PR00328
58	G3DSA:3.40.20.10
58	G3DSA:1.20.1270.60
57	SSF55486
57	SM00271
57	PR00463
57	PR00326
57	PF00226
57	cd00200
56	PS51898
56	PS50199
56	PS00478
56	PF00589
56	PF00149
56	G3DSA:1.20.920.10
56	cd06257
56	cd00397
56	cd00051
55	SSF53300
55	SM00325
55	SM00297
55	PS50114
55	PS50014
55	PS50001
55	PR00080
55	PF00024
54	SM00473
54	PR00390
54	PR00371
54	PF13306
54	PF00439
54	G3DSA:3.40.50.410
54	cd00054
53	SSF47384
53	SSF46689
53	SSF103506
53	SM00401
53	PS50096
53	G3DSA:3.30.70.270
53	G3DSA:3.30.50.10
53	G3DSA:1.10.490.10
53	G3DSA:1.10.287.130
52	SSF55753
52	PS50850
52	G3DSA:4.10.60.10
51	SSF55729
51	PS50012
51	cd00082
50	SSF57756
50	SSF51206
50	SSF51182
50	SSF144232
50	SM00671
50	PS50994
50	PF00443
50	PF00017
50	G3DSA:1.10.418.10
50	G3DSA:1.10.20.10
49	TIGR01494
49	SM00448
49	SM00252
49	PTHR24111
49	PR01050
49	PR00499
49	PR00120
49	PF07690
49	G3DSA:6.10.140.2220
48	SSF57196
48	SSF46458
48	PF00320
48	G3DSA:2.60.40.10
48	G3DSA:1.10.8.60
47	SSF90209
47	SSF81995
47	SSF103657
46	SM00388
46	PS51420
46	PS50042
46	PR00480
46	PR00069
46	PF12799
46	G3DSA:2.40.70.10
45	SSF50370
45	SM00280
45	SM00228
45	PS50235
45	PS50186
45	PF00106
45	G3DSA:3.30.60.30
45	cd00159
44	SSF100895
44	G3DSA:3.40.630.30
44	G3DSA:3.30.710.10
43	SSF56801
43	SSF47113
43	PS50865
43	PS50021
43	PS00299
43	PF08238
43	PF01753
43	PF00512
43	G3DSA:3.40.50.12780
42	PTHR24346
42	PS51352
42	PR00622
42	PR00385
42	PR00173
42	PR00008
42	G3DSA:2.60.120.200
42	G3DSA:1.20.5.110
42	cd17546
42	cd00202
41	SSF54495
41	PTHR24373
41	PS51465
41	G3DSA:4.10.1060.10
41	G3DSA:3.90.180.10
41	G3DSA:3.10.110.10
41	G3DSA:2.160.10.10
40	SSF81296
40	SSF53822
40	SSF47459
40	PS50888
40	PF13639
40	PF00501
40	PF00072
40	G3DSA:4.10.280.10
40	G3DSA:2.80.10.50
40	G3DSA:2.60.40.640
40	G3DSA:1.10.472.10
40	cd18787
40	cd01803
40	cd00038
39	SM00717
39	PTHR22906
39	PR01705
39	PR00705
39	PR00597
39	PF00022
39	G3DSA:2.60.120.620
39	cd00174
39	cd00160
38	SM00223
38	PS50178
38	PS50016
38	PR00792
38	PR00621
38	PF00782
38	G3DSA:3.40.850.10
38	G3DSA:3.40.50.1240
38	G3DSA:3.30.1520.10
37	SSF82199
37	SSF81665
37	SSF54695
37	SSF53254
37	SM00025
37	PR00405
37	PF00078
37	G3DSA:3.90.226.10
37	G3DSA:3.40.50.10190
37	G3DSA:1.10.510.10:FF:000571
37	cd08368
37	cd00104
37	cd00029
36	SSF57414
36	SSF56235
36	SSF52113
36	SSF52096
36	SSF47576
36	SM00195
36	SM00176
36	PTHR43719
36	PS50050
36	PR00415
36	PR00169
36	PF01363
36	PF00610
36	PF00085
36	G3DSA:3.40.50.2000
36	G3DSA:1.20.5.170
35	SSF64268
35	SSF58038
35	SSF50129
35	SSF47954
35	SSF103481
35	SM00835
35	SM00064
35	PR01271
35	PR00762
35	PF00566
35	PF00190
35	PF00176
35	PF00010
34	SSF54211
34	SSF52374
34	SSF51161
34	SSF50447
34	SM00262
34	SM00049
34	PTHR46652
34	PS50172
34	PS50054
34	PR00633
34	PF07714
34	PF01094
34	PF00307
34	PF00027
34	G3DSA:3.90.640.10
34	G3DSA:3.40.50.1100
34	G3DSA:3.40.50.10810
34	G3DSA:2.30.30.140
34	G3DSA:1.20.120.1750
34	G3DSA:1.10.506.10
34	G3DSA:1.10.472.80
34	cd18793
34	cd04371
33	SSF48366
33	SSF48179
33	SM00033
33	PTHR31238
33	PS50195
33	PS00973
33	PS00972
33	PS00636
33	PR00724
33	PF13812
33	PF07648
33	PF01764
33	PF00641
33	G3DSA:1.20.1560.10
33	cd07440
33	cd02241
32	SM00607
32	PTHR45713
32	PS50127
32	PS50086
32	PS50077
32	PF13637
32	PF01926
32	PF00787
32	PF00626
32	PF00561
32	PF00008
32	G3DSA:3.40.50.80
32	G3DSA:1.10.840.10
32	cd04369
31	SSF90123
31	SSF81383
31	SSF56024
31	SM00100
31	PTHR23113
31	PS51285
31	PS50234
31	PS50106
31	PS50009
31	PS00725
31	PR00369
31	PR00111
31	PF00617
31	PF00415
31	PF00179
31	PF00122
31	PF00098
31	G3DSA:3.40.390.10
31	cd00992
30	SSF55961
30	SSF53901
30	SSF50630
30	SM00353
30	SM00212
30	SM00164
30	SM00147
30	PTHR34403
30	PTHR11937
30	PS50929
30	PR00421
30	PR00195
30	PF13181
30	PF07992
30	PF00300
30	G3DSA:3.30.870.10
29	SSF47769
29	SM00327
29	PTHR43047
29	PTHR24070
29	PTHR12673
29	PS51195
29	PS50280
29	PS50231
29	PR01176
29	PR00756
29	PR00474
29	PR00304
29	G3DSA:3.40.1110.10
29	G3DSA:2.70.150.10
29	G3DSA:2.120.10.80
29	G3DSA:1.10.150.50
28	SSF90229
28	SSF81901
28	SSF81653
28	SSF52402
28	SSF52343
28	SM00404
28	SM00268
28	PTHR11685
28	PS50878
28	PS01360
28	PS01033
28	PR01657
28	PF01535
28	PF00856
28	PF00665
28	PF00664
28	G3DSA:3.30.470.20
28	G3DSA:3.20.20.190
28	G3DSA:1.10.287.70
28	cd07067
28	cd00012
27	SSF63380
27	SM00829
27	SM00698
27	PS51384
27	PS50192
27	PS01359
27	PS00455
27	PR01161
27	PF02493
27	PF00642
27	PF00520
27	G3DSA:3.60.40.10
27	G3DSA:3.60.20.10
27	G3DSA:3.40.50.1010
27	G3DSA:2.170.270.10
27	G3DSA:1.20.1310.10
27	G3DSA:1.20.1280.290
27	G3DSA:1.10.8.270
27	cd00821
26	SSF69593
26	SSF63411
26	SSF56059
26	SSF54637
26	SSF53756
26	SSF101898
26	SM00292
26	SM00155
26	SFLDS00003
26	SFLDF00027
26	PS00154
26	PS00039
26	PR01607
26	PR01163
26	PR00447
26	PF08240
26	PF03537
26	PF00806
26	PF00628
26	PF00612
26	PF00155
26	PF00083
26	G3DSA:3.30.930.10
26	G3DSA:3.30.830.10
26	G3DSA:3.30.70.100
26	G3DSA:3.30.465.10
26	G3DSA:2.120.10.30
26	G3DSA:1.20.5.190
26	G3DSA:1.10.8.10
26	cd00195
26	cd00167
25	SSF57997
25	SSF56281
25	SSF55681
25	SSF55120
25	SSF54373
25	SSF49899
25	SM00312
25	PS50181
25	PS50105
25	PS00109
25	PR00862
25	PR00406
25	PR00078
25	G3DSA:3.20.20.140
25	cd00519
24	SSF52467
24	SSF51126
24	SM00397
24	SM00231
24	SM00027
24	PTHR35273
24	PS51371
24	PS51186
24	PS50031
24	PS00674
24	PR00776
24	PR00620
24	PR00148
24	PR00090
24	PF17862
24	PF13086
24	PF03372
24	PF00514
24	PF00067
24	G3DSA:3.30.530.20
24	G3DSA:3.30.450.20
24	G3DSA:3.30.360.10
24	G3DSA:2.60.40.1180
24	cd16922
23	SSF81606
23	SSF57959
23	SSF52777
23	SSF52087
23	SSF51695
23	SSF47616
23	SM00855
23	SM00133
23	PTHR24067
23	PS51873
23	PS51746
23	PS51417
23	PS00010
23	PR00623
23	PR00219
23	PF00702
23	PF00107
23	G3DSA:3.60.15.10
23	G3DSA:3.40.525.10
23	G3DSA:3.40.50.880
23	G3DSA:3.40.47.10
23	G3DSA:3.30.300.30
23	G3DSA:3.30.230.10
23	G3DSA:1.20.870.10
23	G3DSA:1.20.1280.50
23	G3DSA:1.10.630.10
23	G3DSA:1.10.1070.11
22	SSF82866
22	SSF68906
22	SSF56176
22	SSF51556
22	SSF49493
22	SSF48264
22	PTHR24113
22	PTHR21646
22	PTHR19432
22	PS50206
22	PS00194
22	PR00472
22	PR00450
22	PR00387
22	PR00103
22	PR00050
22	PF14604
22	PF00571
22	PF00063
22	PF00009
22	G3DSA:3.40.720.10
22	G3DSA:3.40.50.1220
22	G3DSA:3.30.1010.10
22	G3DSA:3.10.20.90:FF:000014
22	G3DSA:2.60.260.20
22	G3DSA:1.20.1110.10
22	G3DSA:1.20.1080.10
22	G3DSA:1.10.720.30
22	cd14498
22	cd00609
21	SSF81660
21	SSF81338
21	SSF54791
21	SSF53649
21	SSF52317
21	SSF46934
21	SM00454
21	SM00438
21	SM00332
21	SM00256
21	SM00177
21	SM00116
21	PTHR37984
21	PS51808
21	PS51722
21	PS50404
21	PS50302
21	PS50212
21	PS50090
21	PS50035
21	PR01270
21	PR00853
21	PR00775
21	PR00753
21	PR00679
21	PR00441
21	PR00363
21	PR00359
21	PR00160
21	PF13087
21	PF05001
21	PF01553
21	PF00650
21	PF00616
21	PF00481
21	PF00125
21	PF00112
21	PF00102
21	G3DSA:4.10.1000.10
21	G3DSA:3.90.79.10
21	G3DSA:3.40.630.10
21	G3DSA:3.40.250.10
21	G3DSA:3.40.140.10
21	G3DSA:3.30.1370.10
21	G3DSA:1.10.1040.10
21	cd06093
21	cd02961
20	SSF81324
20	SSF56204
20	SSF55811
20	SSF55347
20	SSF54631
20	SSF53187
20	SSF52518
20	SSF51395
20	SSF117281
20	SM00322
20	SM00225
20	PTHR48041
20	PTHR23176
20	PTHR12411
20	PS51471
20	PS51387
20	PS50290
20	PS50097
20	PS00036
20	PR01182
20	PR00619
20	PF04577
20	PF04193
20	PF01061
20	PF00618
20	PF00025
20	G3DSA:3.10.580.10
20	G3DSA:3.10.129.10
20	G3DSA:1.20.1640.10
20	G3DSA:1.20.140.150
20	G3DSA:1.20.1050.10
20	cd04301
20	cd00173
20	cd00161
19	SSF54160
19	SSF52821
19	SSF51045
19	SSF49503
19	SM00710
19	SM00645
19	SM00563
19	SM00361
19	SM00194
19	SM00162
19	PTHR42648
19	PTHR24349
19	PTHR24178
19	PTHR22914
19	PTHR10218
19	PS51456
19	PS51233
19	PS50862
19	PS50800
19	PS50237
19	PS50217
19	PS50191
19	PS50084
19	PS50055
19	PS00216
19	PS00141
19	PR02008
19	PR01179
19	PR00967
19	PR00624
19	PR00458
19	PR00196
19	PF12937
19	PF04142
19	PF01757
19	PF01490
19	PF01391
19	PF00533
19	PF00249
19	PF00230
19	G3DSA:3.40.50.970
19	G3DSA:3.40.1090.10
19	G3DSA:3.30.200.20:FF:000042
19	G3DSA:1.25.40.180
19	cd09272
19	cd00303
19	cd00143
19	cd00052
18	SSF88697
18	SSF64356
18	SSF55781
18	SSF53686
18	SSF48317
18	SSF48113
18	SM00456
18	SM00180
18	SM00178
18	SM00156
18	PTHR24006
18	PTHR23353
18	PS51847
18	PS51354
18	PS50176
18	PS50018
18	PS00690
18	PS00652
18	PR01550
18	PR01243
18	PR00961
18	PR00722
18	PR00465
18	PR00094
18	PR00076
18	PR00019
18	PF13920
18	PF12146
18	PF10242
18	PF01504
18	PF00632
18	PF00583
18	PF00432
18	PF00293
18	PF00042
18	PF00013
18	G3DSA:3.90.1750.10
18	G3DSA:3.60.60.10
18	G3DSA:2.60.120.590
18	G3DSA:2.130.10.30
18	G3DSA:2.10.50.10
18	G3DSA:1.20.58.530
18	G3DSA:1.20.144.10
18	cd18808
18	cd14003
18	cd00170
18	cd00057
17	SSF88723
17	SSF56645
17	SSF55424
17	SSF102114
17	SSF101447
17	SM00679
17	SM00513
17	SM00338
17	SM00323
17	SM00317
17	SM00242
17	SM00119
17	PTHR45895
17	PTHR18934
17	PTHR13140
17	PTHR10887
17	PTHR10666
17	PTHR10231
17	PS50975
17	PS50211
17	PS00115
17	PR00942
17	PR00870
17	PR00457
17	PR00305
17	PF01565
17	PF01266
17	PF01239
17	PF00581
17	PF00560
17	PF00503
17	PF00097
17	PF00020
17	G3DSA:3.30.559.10
17	G3DSA:3.30.2410.10
17	G3DSA:3.10.180.10
17	G3DSA:3.10.10.10
17	G3DSA:2.60.40.420
17	G3DSA:2.30.30.100
17	G3DSA:1.20.120.720
17	G3DSA:1.20.1070.10
17	cd17039
17	cd06224
17	cd00201
17	cd00086
17	cd00009
16	SSF81321
16	SSF55785
16	SSF54980
16	SSF50891
16	SSF47895
16	SSF47203
16	SM00702
16	SM00516
16	SM00472
16	SM00275
16	SM00146
16	SM00129
16	PTHR48100
16	PTHR48051
16	PTHR47219
16	PTHR24351
16	PTHR11132
16	PTHR10194
16	PS51882
16	PS51462
16	PS51293
16	PS50405
16	PS50072
16	PS50067
16	PS50020
16	PS00183
16	PR01868
16	PR01315
16	PR01042
16	PR01038
16	PR00959
16	PR00786
16	PR00314
16	PR00300
16	PR00097
16	PR00082
16	PF21294
16	PF13202
16	PF10294
16	PF07653
16	PF04055
16	PF01569
16	PF01485
16	PF00535
16	PF00378
16	PF00266
16	PF00225
16	PF00209
16	PF00160
16	G3DSA:3.40.50.2020
16	G3DSA:3.30.460.10
16	G3DSA:3.30.310.80
16	G3DSA:3.30.1370.210
16	G3DSA:2.40.110.10
16	G3DSA:2.40.100.10
16	G3DSA:2.20.70.10
16	G3DSA:1.20.120.350
16	G3DSA:1.10.400.10
16	G3DSA:1.10.150.20
16	G3DSA:1.10.10.820
16	cd18791
16	cd06558
16	cd01647
15	SSF88713
15	SSF82153
15	SSF81301
15	SSF63829
15	SSF57863
15	SSF55856
15	SSF55073
15	SSF54593
15	SSF54534
15	SSF52151
15	SSF51569
15	SSF51430
15	SSF50985
15	SSF50182
15	SSF49764
15	SSF49452
15	SSF103243
15	SM01182
15	SM00849
15	SM00847
15	SM00651
15	SM00389
15	SM00385
15	SM00316
15	SM00219
15	SM00160
15	SM00102
15	SM00014
15	PTHR47958
15	PTHR47266
15	PTHR45856
15	PTHR24203
15	PTHR24072
15	PTHR11972
15	PTHR11711
15	PTHR10159
15	PS51918
15	PS51294
15	PS51278
15	PS51263
15	PS50250
15	PS50216
15	PS50213
15	PS50196
15	PS50126
15	PS50071
15	PS50032
15	PS00125
15	PR01552
15	PR00984
15	PR00869
15	PR00779
15	PR00704
15	PR00505
15	PR00417
15	PR00319
15	PR00121
15	PF17917
15	PF13923
15	PF02535
15	PF02469
15	PF02199
15	PF01529
15	PF01423
15	PF00651
15	PF00454
15	PF00291
15	PF00248
15	PF00241
15	PF00202
15	G3DSA:6.10.140.110
15	G3DSA:3.30.70.1230
15	G3DSA:3.30.450.40
15	G3DSA:3.30.390.30
15	G3DSA:3.20.20.100
15	G3DSA:3.10.50.40
15	G3DSA:3.10.20.30
15	G3DSA:3.10.120.10
15	G3DSA:2.60.40.790
15	G3DSA:2.30.30.40:FF:000072
15	G3DSA:2.30.30.380
15	G3DSA:2.30.180.10
15	G3DSA:2.20.100.10:FF:000007
15	G3DSA:1.20.58.900
15	G3DSA:1.20.140.10
15	G3DSA:1.20.120.1080
15	G3DSA:1.10.220.150
15	G3DSA:1.10.220.10
15	cd09274
15	cd03249
15	cd00066
14	SSF69572
14	SSF55298
14	SSF55008
14	SSF53271
14	SSF52266
14	SSF52218
14	SSF47661
14	SSF46938
14	SM00612
14	SM00546
14	SM00525
14	SM00450
14	SM00384
14	SM00105
14	PTHR47959
14	PTHR46473
14	PTHR37612
14	PTHR23112
14	PTHR22950
14	PS51147
14	PS50896
14	PS50330
14	PS50305
14	PS50115
14	PS01159
14	PS00178
14	PR02001
14	PR01911
14	PR01043
14	PR00988
14	PR00987
14	PR00982
14	PR00891
14	PR00882
14	PR00740
14	PR00420
14	PR00407
14	PR00180
14	PR00149
14	PR00125
14	PR00098
14	PR00085
14	PR00072
14	PR00053
14	PF12763
14	PF08241
14	PF07728
14	PF05193
14	PF03982
14	PF03169
14	PF03151
14	PF02770
14	PF01852
14	PF01602
14	PF01412
14	PF00899
14	PF00652
14	PF00638
14	PF00578
14	PF00487
14	PF00441
14	PF00433
14	PF00173
14	PF00026
14	G3DSA:3.40.50.360
14	G3DSA:3.40.50.11500
14	G3DSA:3.40.50.1110
14	G3DSA:3.40.50.10490
14	G3DSA:3.30.9.10
14	G3DSA:3.30.1330.40
14	G3DSA:3.10.20.90:FF:000158
14	G3DSA:1.10.287.1490
14	cd01040
14	cd00371
14	cd00136
13	SSF55021
13	SSF54197
13	SSF52954
13	SSF50104
13	SSF49599
13	SSF48208
13	SSF47336
13	SSF47323
13	SSF140741
13	SM01117
13	SM01065
13	SM00799
13	SM00554
13	SM00335
13	SM00235
13	SM00229
13	PTHR47992
13	PTHR45911
13	PTHR44167
13	PTHR40124
13	PTHR24543
13	PTHR24356
13	PTHR24056
13	PTHR23257
13	PTHR23028
13	PTHR20961
13	PTHR18896
13	PTHR12345
13	PTHR12317
13	PTHR11085
13	PTHR10663
13	PTHR10127
13	PS52002
13	PS51999
13	PS51864
13	PS51778
13	PS51767
13	PS51224
13	PS51184
13	PS50892
13	PS50848
13	PS50826
13	PS50293
13	PS50125
13	PS50075
13	PS50007
13	PS01132
13	PS00139
13	PR01547
13	PR01035
13	PR00990
13	PR00738
13	PR00469
13	PR00448
13	PR00419
13	PR00113
13	PF21010
13	PF16016
13	PF13540
13	PF13450
13	PF13246
13	PF12661
13	PF08030
13	PF08022
13	PF06839
13	PF05577
13	PF03144
13	PF02852
13	PF02771
13	PF02450
13	PF02214
13	PF02149
13	PF02141
13	PF02037
13	PF01593
13	PF01400
13	PF01399
13	PF01370
13	PF01369
13	PF01344
13	PF00704
13	PF00690
13	PF00550
13	PF00536
13	PF00462
13	PF00403
13	PF00191
13	PF00175
13	PF00050
13	G3DSA:3.40.50.20
13	G3DSA:3.30.160.20
13	G3DSA:3.30.1490.20
13	G3DSA:3.20.20.370
13	G3DSA:2.60.120.650
13	G3DSA:2.20.110.10
13	G3DSA:1.25.40.90
13	G3DSA:1.20.5.340
13	G3DSA:1.20.120.230
13	G3DSA:1.10.540.10
13	G3DSA:1.10.1200.10
13	cd06223
13	cd02257
13	cd01335
13	cd00180
13	cd00130
12	TIGR00803
12	SSF54909
12	SSF53927
12	SSF53850
12	SSF53720
12	SSF53223
12	SSF51621
12	SSF50965
12	SSF50494
12	SSF49879
12	SSF48537
12	SSF48425
12	SSF161070
12	SSF118310
12	SSF111347
12	SSF111331
12	SSF109604
12	SM00831
12	SM00567
12	SM00458
12	SM00222
12	SM00128
12	SFLDG00002
12	PTHR48015
12	PTHR45712
12	PTHR45598
12	PTHR33146
12	PTHR31645
12	PTHR31126
12	PTHR24221
12	PTHR24171
12	PTHR24031
12	PTHR19446
12	PTHR19211
12	PTHR19139
12	PTHR11616
12	PS51897
12	PS51710
12	PS51464
12	PS51379
12	PS50846
12	PS50267
12	PS50236
12	PS50190
12	PS50059
12	PS00889
12	PS00720
12	PS00633
12	PS00411
12	PS00061
12	PR01072
12	PR01034
12	PR00979
12	PR00881
12	PR00837
12	PR00830
12	PR00799
12	PR00793
12	PR00661
12	PR00416
12	PR00395
12	PR00372
12	PR00321
12	PR00141
12	PR00105
12	PR00099
12	PF19055
12	PF14340
12	PF13649
12	PF13415
12	PF13359
12	PF08276
12	PF07717
12	PF05970
12	PF05721
12	PF03109
12	PF02752
12	PF02265
12	PF02146
12	PF02145
12	PF01380
12	PF01042
12	PF00884
12	PF00753
12	PF00595
12	PF00515
12	PF00397
12	PF00254
12	PF00227
12	PF00211
12	G3DSA:4.10.1110.10
12	G3DSA:3.90.640.10:FF:000047
12	G3DSA:3.90.320.10
12	G3DSA:3.40.50.980
12	G3DSA:3.40.50.10330
12	G3DSA:3.40.33.10
12	G3DSA:3.30.70.580
12	G3DSA:3.30.479.30
12	G3DSA:3.30.310.10
12	G3DSA:3.30.200.20:FF:000003
12	G3DSA:3.30.160.60:FF:000125
12	G3DSA:3.20.20.60
12	G3DSA:2.70.160.11
12	G3DSA:2.60.40.2130
12	G3DSA:2.60.200.20
12	G3DSA:2.30.30.550
12	G3DSA:2.30.30.30
12	G3DSA:2.160.20.10
12	G3DSA:2.10.220.10
12	G3DSA:1.20.1740.10
12	G3DSA:1.20.120.1630
12	G3DSA:1.10.575.10
12	G3DSA:1.10.3430.10
12	G3DSA:1.10.225.10
12	G3DSA:1.10.10.750
12	G3DSA:1.10.1000.11
12	cd14279
12	cd03221
12	cd00876
12	cd00590
12	cd00047
11	SSF56399
11	SSF56104
11	SSF55797
11	SSF54427
11	SSF51338
11	SSF51011
11	SSF50814
11	SSF48464
11	SM00647
11	SM00498
11	SM00451
11	SM00154
11	SM00088
11	SFLDS00019
11	PTHR46586
11	PTHR42861
11	PTHR32518
11	PTHR19134
11	PTHR14614
11	PTHR11941
11	PTHR11654
11	PTHR11040
11	PTHR11010
11	PTHR10953
11	PTHR10900
11	PTHR10336
11	PTHR10328
11	PS51444
11	PS51140
11	PS50802
11	PS50255
11	PS50030
11	PS50015
11	PS50008
11	PS01187
11	PS01032
11	PS00509
11	PS00221
11	PR00851
11	PR00789
11	PR00689
11	PR00414
11	PR00302
11	PR00096
11	PIRSF000097
11	PF13896
11	PF13640
11	PF13602
11	PF13193
11	PF08613
11	PF07993
11	PF07727
11	PF04116
11	PF03456
11	PF03142
11	PF02893
11	PF02816
11	PF02759
11	PF02446
11	PF02338
11	PF02181
11	PF01556
11	PF01522
11	PF01505
11	PF01151
11	PF00909
11	PF00854
11	PF00781
11	PF00725
11	PF00637
11	PF00611
11	PF00375
11	PF00134
11	PF00092
11	G3DSA:3.90.70.80
11	G3DSA:3.90.550.50
11	G3DSA:3.90.1410.10
11	G3DSA:3.90.1200.10
11	G3DSA:3.50.50.100
11	G3DSA:3.40.710.10
11	G3DSA:3.40.50.11210
11	G3DSA:3.40.395.10
11	G3DSA:3.40.1160.10
11	G3DSA:3.30.450.200
11	G3DSA:3.30.428.10
11	G3DSA:3.30.1600.10
11	G3DSA:3.10.310.10
11	G3DSA:2.60.200.40
11	G3DSA:2.60.120.920
11	G3DSA:2.40.128.20
11	G3DSA:2.40.10.10
11	G3DSA:2.30.40.10
11	G3DSA:2.30.30.490
11	G3DSA:1.50.10.10
11	G3DSA:1.20.80.10
11	G3DSA:1.20.58.2220
11	G3DSA:1.20.5.4820
11	G3DSA:1.10.730.10
11	G3DSA:1.10.1420.10
11	G3DSA:1.10.10.820:FF:000001
11	cd14686
11	cd10747
11	cd07302
11	cd01650
11	cd00192
11	cd00155
10	TIGR01126
10	SSF74788
10	SSF56601
10	SSF56317
10	SSF53633
10	SSF53613
10	SSF52949
10	SSF52768
10	SSF52440
10	SSF52283
10	SSF51971
10	SSF50800
10	SSF50465
10	SSF49723
10	SSF49417
10	SSF49265
10	SSF47072
10	SSF46579
10	SSF111352
